USER,LOCATION,CREATED,TWEET,FAVCOUNT,COORDS,FOLLOWERS,sentiment
@Jaime_campov,SANTA,2020-04-11 01:36:01,Todos cuando se acabe la cuarentena,0,,51,0.20159290624414328
@CamillitoNew,BOGOTA,2020-04-11 01:36:01,"El coronavirus podría viajar hasta 4 metros de un paciente, según estudio en Wuhan #VocesYSonidos → https://t.co/TWneXGn8qy https://t.co/pnYSboZwzp",0,,62,0.47611269383959365
@hamilcas83,COLOMBIA,2020-04-11 01:36:01,@nosoyjoselito_ A mis 36 en plena cuarentena,0,,158,0.5798149738238257
@ednomo,ANTIOQUIA,2020-04-11 01:36:02,@ghitis Yo diría que el virus que ataca Bogota es el CORONamos.!!,0,,1015,0.06300370315010805
@johnfgonzalezt,BOGOTA,2020-04-11 01:36:03,La OMS destruye las falsas noticias sobre Venezuela en un solo cuadro. Atención farsantes de la Derecha: TEST COVID19 /9Abr. 🇻🇪Venezuela ha realizado el doble de las pruebas de Brasil y Chile. Tres veces más que Perú Cuatro veces más que Colombia  Siete veces más que Ecuador https://t.co/BwM7JXwUNd,0,,227,0.0038442663472883875
@andreaultengo,BOGOTA,2020-04-11 01:36:06,@_El__Patriota_ Y se hace llamar El Patriota?,0,,80,0.26597946097005154
@Lizethzuluaga9,MONTERIA,2020-04-11 01:36:07,H O R R I B L E E E,0,,290,0.541333260777616
@TeenIdleMoon,BOGOTA,2020-04-11 01:36:08,"Viví una pandemia antes que una relación estable, me encanta.",0,,1055,0.9425425558842969
@mokina0,COLOMBIA,2020-04-11 01:36:08,He valorado irlandés (2019) - 7/10 #IMDb - https://t.co/DQcKYJkLGV,0,,56,0.23251480390626184
@comprension28,BOGOTA,2020-04-11 01:36:09,Que feo es extrañar los brazos de alguien,0,,852,0.10952862805126855
@Antonio_morboso,BOGOTA,2020-04-11 01:36:10,"@calypsorock Me prometí conseguir un mejor trabajo después de la cuarentena, uno en el que me sienta mejor 🤗",0,,297,0.5717237622208664
@_ClauAndrea,BOGOTA,2020-04-11 01:36:11,"Soy covid 19 positivo, me tomé el examen nuevamente porque ayer cumplía mi cuarentena de 14 días desde que me tomé mi primer examen y sigo estando positiva. 19 días después de que empecé con los sintomas. Este virus dura más de lo que se cree, cuidense mucho porfavor! 🙏🏽",0,,425,0.012900016494557277
@LuzRoCorredor,BOGOTA,2020-04-11 01:36:12,"En tiempo de cuarentena tengo tiempo para elaborar Recursos Educativos Digitales. Aquí una infografía de la Secuencia Didáctica, la cual irá acompañada de un podcast donde se amplía la explicación. https://t.co/OUootySJF4",0,,5524,0.37788267393385194
@CamillitoNew,BOGOTA,2020-04-11 01:36:13,Noticias RCN recorrió varios puntos de Bogotá y evidenció las estrategias que muchos utilizan para burlar las autoridades y violar la cuarentena https://t.co/4305AdA21G,0,,62,0.001573014638289916
@juantdec,COLOMBIA,2020-04-11 01:36:14,"Videojuegos, series, libros y más: las recomendaciones de los editores de Andro4all para la cuarentena https://t.co/6n9a9ME8AC",0,,21,0.18794974399183997
@cristianbgt,COLOMBIA,2020-04-11 01:36:14,"To help us get an better understanding of how much #COVID19 has spread undetected in the US, #NIH will study ~10K volunteers without a confirmed history of infection to see if they have SARS-CoV-2 antibodies in their system, indicating prior infection https://t.co/QWVzkJiVfn",0,,47,0.0015575720530428437
@Mateoelhombre,MEDELLIN,2020-04-11 01:36:15,@Jose72410614 Uff no me digas eso ome que estoy en cuarentena.,0,,778,0.024967302055954953
@ElDocTrauma,BARRANQUILLA,2020-04-11 01:36:15,Primer caso probable de embarazada #Covid19 en Hospital Niño Jesús. #QuedateEnCasa,0,,33,0.25826449259146017
@andorayando,TUNJA,2020-04-11 01:36:19,11-12,0,,751,0.541333260777616
@MaidyGomez,NEIVA,2020-04-11 01:36:20,"@Jonatha18195078 Eso sin decir que se murió ( para mi lo mataron) el médico que alertó del virus, desaparecido uno de los periodistas que intentó alertar, y desapareció una enfermera por lo mismo, en fin muchos estigmas por resolver.😒",0,,270,0.0006743929526475801
@gdjorgee22,BOGOTA,2020-04-11 01:36:20,@DomingoPaniza @0000osd petrogustavo esto es un libreto de @GustavoBolivar ????? les pasa como el cuento del pastorcito mentiroso.......,0,,2019,0.007506783317135545
@dgirado,BOGOTA,2020-04-11 01:36:23,@SC_ESPN TEÓFILO ANTONIO GUTIERREZ,0,,294,0.11537383785675369
@Rcorazondeleon_,COLOMBIA,2020-04-11 01:36:25,@AngelicaYoma @Tuitere_sinjeta Ya está lloviendo ☔,0,,2513,0.6896713192472536
@lrrt20,PEREIRA,2020-04-11 01:36:26,"OIGAN ESTOY TAN FELIZ DIZQUE UNA HORA DE @BTS_twt EN ESTE PLATANAL Y EN MEDIO DE LA CUARENTENA Y AHORA SUNA ""IDOL"" 🧡 GRACIAS @los40colombia!!!!  #LOS40deLOS40 @TATOOJEDAA #BTSx40Principales @BTS_twt",0,,652,0.017858907010041867
@renixto,COLOMBIA,2020-04-11 01:36:27,Tolis!!! darlygaitan 💕☠️💕☠️ #estralandia estralandia_oficial . . . #sevalesoñar en Bogota D.C https://t.co/ZW2Gx7vunc,0,"{'type': 'Point', 'coordinates': [-74.07613277, 4.59788874]}",156,0.31852546167394746
@karina1quintero,CARTAGENA,2020-04-11 01:36:27,"Nadie debería alegrarse por la enfermedad de otro, por más enemistad, confrontación o discrepancias que haya. Menos en estos tiempos de pandemia en los que todos somos “presa fácil” para el Coronavirus. ¡Recupérate @petrogustavo! (A.D.L.E)",0,,4732,0.2070944932090602
@mariadelpilarwi,IBAGUE,2020-04-11 01:36:28,Me confirman que es real el contrato de 6.000 millones de la  Alcaldesa @ClaudiaLopez firmado hace poco  para pauta de la Alcaldía... ¿ En serio 6.000 MILLONES EN ESTE MOMENTO PARA IMAGEN ALCALDESA?¿Campaña en medio de una pandemia?   ¡ No puede ser ! https://t.co/KIRG20MnBx,0,,1252,0.01664130729403237
@gabrielromerom_,CHIA,2020-04-11 01:36:29,Ush emblema mc es un crack con 13 años ¿por que no sabia de su arte?,0,,2798,0.5705967727191334
@elpoderoso143,POPAYAN,2020-04-11 01:36:29,"Soy covid 19 positivo, me tomé el examen nuevamente porque ayer cumplía mi cuarentena de 14 días desde que me tomé mi primer examen y sigo estando positiva. 19 días después de que empecé con los sintomas. Este virus dura más de lo que se cree, cuidense mucho porfavor! 🙏🏽",0,,1177,0.012900016494557277
@KIBUTZCOL,COLOMBIA,2020-04-11 01:36:31,"LO QUE SIEMBRAS ESO RECOGES NOS ENGAÑARON CON PLEBISCITO NOS ENGAÑARON CON NEGACIÓN DE CURULES PARA GENOCIDAS NOS SIGUEN ENGAÑANDO CON POSES DE FARISEOS COLOMBIA YA DESPERTÓ DE LOS MENTIROSOS QUE MENDIGAN LASTIMA PARA QUE NO LOS JUZGUEN EJEMPLO: SANTRICH, EL CIEGUITO.",0,,1341,8.303670157540026e-05
@tusvida09,PEREIRA,2020-04-11 01:36:31,@IronmanTaty Bellísima.,0,,626,0.9738318212133833
@jwpr_dpr,MEDELLIN,2020-04-11 01:36:31,- ¿No estás cansado de ver Los Simpson en esta cuarentena? - https://t.co/UDjGBDzIyz,0,,11,0.29653773272209466
@lauaponte16,BOGOTA,2020-04-11 01:36:33,"¡Sale #LaPulla! Clubes de lectura, cursos virtuales, rutinas de ejercicio y listas de películas: en cuarentena nos proponen hacer mil planes. Pero les tenemos una idea mejor para enfrentar al covid-19: no hacer nada. Vean por qué → https://t.co/hKEEBjrKTr https://t.co/aQkbePFMjj",0,,648,0.03051817904368154
@_RDMariana,BOGOTA,2020-04-11 01:36:33,Creo que mi pasatiempo favorito de esta cuarentena es ver todos los videos que la gente sube de ovnis en diferentes países 🛸👽,0,,428,0.054243132135143514
@EventosBelu,CALI,2020-04-11 01:36:35,Y este es el resultado final del rompecabezas the game of thrones 👏🏻👏🏻👏🏻💪🏼🙋🏻‍♀️🙋🏻‍♂️por fin @LatinaCaliente_ @Josnat8 @Luisabis2 @lunaparaiso8888 @cornudaso23 @casadasycornud1 @Ximena_Cosmo @MarPad4 @hotwife69sex @natalicarlos @bellezas_colomb @Leidyliberal201 @chicaricasexi1 https://t.co/x8RRL3DvI6,0,,37020,0.5681364088889292
@agraco16,BOGOTA,2020-04-11 01:36:36,#HiloTime: Atención a esto. ¿China miente sobre el COVID-19 y la fecha de inicio del virus? Distintos medios estadounidenses están haciendo una grave denuncia que no deja bien parado al gigante asiático e incluso a la Organización Mundial de la Salud. Abro hilo para contarles: https://t.co/hbxkHDEqz0,0,,282,0.03782017230414664
@CarelPito,BOGOTA,2020-04-11 01:36:37,"Quien pase por la cabina recibirá un baño de amoniocuaternario de quinta generación. Producto químico aprobado por Invima, combate la propagación del virus y contiene agentes antibacterianos, antomicrobianos y antivirales"", destaca la comunicación de los guardias de dicha centro.",0,,70,0.029685050023728985
@hanyupava,CALI,2020-04-11 01:36:37,"Recordando hace algun tiempo como era la peregrinación al cerro de las 3 cruces en Semana Santa. Pero ya lo sabes, hoy #QuedateEnCasa. #HoyPorMiHoyPorTodos https://t.co/6sgVTlZmD1",0,,605,0.4657470957258119
@EAlexanderBG,BOGOTA,2020-04-11 01:36:38,#HiloTime: Atención a esto. ¿China miente sobre el COVID-19 y la fecha de inicio del virus? Distintos medios estadounidenses están haciendo una grave denuncia que no deja bien parado al gigante asiático e incluso a la Organización Mundial de la Salud. Abro hilo para contarles: https://t.co/hbxkHDEqz0,0,,343,0.03782017230414664
@ValenLizcanoC,IBAGUE,2020-04-11 01:36:39,De haber podido elegir el lugar para pasar la cuarentena ¿hubieran elegido el lugar en el que están?,0,,1282,0.831779586508729
@readyforone1,COLOMBIA,2020-04-11 01:36:39,Que hacen? https://t.co/VLxeIl6WGT,0,,910,0.3573939275066913
@kalvarez2019,VALLE,2020-04-11 01:36:39,Salud !!! 🌑🍷 https://t.co/aH1QoHFumQ,0,,24,0.20632272975010343
@joqui___,MEDELLIN,2020-04-11 01:36:42,@Bicorav Me toca comprar mañana. Gracias ❤️,0,,11742,0.5092142948060188
@telarfarma,VILLETA,2020-04-11 01:36:43,"A cohort of patients with severe Covid-19 received treatment with remdesivir under a compassionate-use protocol. Improvement in oxygen-support status was observed in 68% of patients, and overall mortality was 13% over a median follow-up of 26 days. #COVID19",0,,503,0.040564403814429786
@DRAGONMAKTO,SANTA,2020-04-11 01:36:43,El progresismo es una pandemia peor.,0,,364,0.8398788402983042
@sirenasilente,MEDELLIN,2020-04-11 01:36:43,"Que tal esta cuarentena en los ochenta, sin internet, con dos canales de TV y sin control remoto...",0,,855,0.01150784238938476
@alonso_garcia7,SANTA,2020-04-11 01:36:44,Cuanto tiempo se pronostica para que todo vuelva a la normalidad? Hablo de la cuarentena ...,0,,50,0.02960175899844028
@Diana32923870,CAJICA,2020-04-11 01:36:45,"""Un kilo de avena vale 14 mil pesos, según el contrato 041 de 2020 firmado entre la Alcaldía de Manaure y Gonzalo Vangrieken Márquez para entregar mercados a familias Wayuu por el COVID19"". Informa @ArmandoWayuu https://t.co/O98mqwduDm",0,,422,0.023729817540221784
@pilarwiedman_,COLOMBIA,2020-04-11 01:36:45,ACTUALIZACIÓN Casos confirmados de #COVID19 en el Valle del Cauca - 10 de Abril del 2020 ⤵️ https://t.co/cLeSTm3zOM,0,,339,0.02476638398996509
@CosmeFulanit0_,BOGOTA,2020-04-11 01:36:46,"Marico, nunca he tenido sexo y esta cuarentena ha hecho que me den más ganas de tener.",0,,4040,0.008681818065860374
@FLACOFARRERO,BOGOTA,2020-04-11 01:36:46,"Parce no se lo que es perder un padre😭😭😭 pero linda Stefania Aule, me acaba de mostrar cómo duele que tu papito no esté para conocer a su nieto, que no jueguen juntos, que no sea su cómplice como lo fue con ella...… https://t.co/sCjuXzHRo8",0,"{'type': 'Point', 'coordinates': [-74.07613277, 4.59788874]}",21348,0.04079429249806906
@lindanena319,COLOMBIA,2020-04-11 01:36:47,Tiene cara de sexo,0,,6471,0.31350704997796175
@sandrapulga,MEDELLIN,2020-04-11 01:36:49,"En esta cuarentena no he leído un libro, no he aprendido un idioma nuevo ni he hecho una receta increíble, tampoco he hecho ejercicio ni he desarrollado algún talento. Soy todo lo que uds odian.",0,,415,0.09231931741644023
@DRAGONMAKTO,SANTA,2020-04-11 01:36:51,#NoticieroW | Denuncian que el gobernador de Magdalena está entregando contratos ajenos a la pandemia &gt;&gt; https://t.co/4K2bZueRhF https://t.co/bCqYt26Qiy,0,,364,0.023338737985304184
@jean_twi,MANIZALES,2020-04-11 01:36:52,Menla tienen pelada con ese 60-90-60,0,,218,0.09819890127731287
@NELSONM10703100,BOGOTA,2020-04-11 01:36:52,"Jajaja... El Petrista salió a defender a su Dios.  Por eso andamos cómo andamos, Patria Boba con ignorantes como borregos.",0,,121,0.11044750658562712
@oOAndre_PerezOo,BOGOTA,2020-04-11 01:36:54,"Soy covid 19 positivo, me tomé el examen nuevamente porque ayer cumplía mi cuarentena de 14 días desde que me tomé mi primer examen y sigo estando positiva. 19 días después de que empecé con los sintomas. Este virus dura más de lo que se cree, cuidense mucho porfavor! 🙏🏽",0,,1669,0.012900016494557277
@SCardenasS,BOGOTA,2020-04-11 01:36:54,"@mauroraballaty Tan tierno creer que las cifras de detectados en cualquier lado son igual a los infectados reales😂  Sin embargo lo que hay que ver es el caos asociado en el sistema de salud. En Colombia no hay, en Ecuador hay muertos tirados que nadie recoge. Es fácil entender el cuento.",0,,9830,0.025318272057016034
@soyunaflaca,BARRANQUILLA,2020-04-11 01:36:56,@soyunaflaca “Fue un momento muy caótico que duró dos años. Fue una pandemia viral psicosomática que penetró solo cuerpos incompatibles con la vibración del amor al prójimo. No había adonde huir”.  Tip: Leelo con la voz de @flavia2santos,0,,129,0.5178200822184668
@JuanCamilo,COLOMBIA,2020-04-11 01:36:56,"Dato de #ViernesSanto: Bogotá, la ciudad de la alcaldesa #CovidLópez tiene 16% de la población de 🇨🇴pero ya tiene 46% de casos de #COVID19 🦠🌇 del país.   Y ella decide pelear con los empresarios y gastar 7200 millones en publicidad y encuestas 🤦🏻‍♂️💰👇:    https://t.co/sm5lu1vzBy",0,,5393,0.03842001941946172
@rapr416,BUCARAMANGA,2020-04-11 01:36:57,"@CMILANOTICIA Esa botadera de agua no sirve, mañana volverá a estar sucio e infectado de bacterias y virus. Ahorren agua!",0,,113,0.006980957778961564
@Andmusfan603,CALI,2020-04-11 01:36:58,¿Qué enseñanza le ha dejado esta cuarentena?,0,,1158,0.2634213387682885
@Madame_Kaiser,MEDELLIN,2020-04-11 01:36:58,💔,0,,871,0.541333260777616
@gdjorgee22,BOGOTA,2020-04-11 01:36:59,@Uribistayque @0000osd petrogustavo esto es un libreto de @GustavoBolivar ????? les pasa como el cuento del pastorcito mentiroso.......,0,,2019,0.007506783317135545
@CarmobaRosa,COLOMBIA,2020-04-11 01:36:59,"Con 6.000 millones de pesos se habrían podido entregar 60.000 mercados de $100.000 c/u  ¿¿Cómo es posible que el alcalde @ClaudiaLopez prefiera invertir en publicidad, en vez de calmarle el hambre a 60.000 familias???  #DeMalas #coronavirus #COVID19 #Hambre #100DiasDeOportunismo https://t.co/G55QjIE0Ks",0,,165,0.0498481490112569
@rolo_chato,COLOMBIA,2020-04-11 01:37:00,Uno sabe que superó el cigarrillo cuando ni una cuarentena te hace recaer 💪🏻,0,,1063,0.15658455467410537
@ArnobiCja,MEDELLIN,2020-04-11 01:37:00,"A Petro le creo el día que lo declaren oficialmente muerto, pero que no sea él mismo el que envía un trino #NoLeCreoAPetro",0,,1343,0.0018504468970694447
@Comin0,BOGOTA,2020-04-11 01:37:01,@NiculosM Le adivinasteeeeee hahaa,0,,12104,0.32196350789502387
@buena_nea,SOACHA,2020-04-11 01:37:03,Fav si vamos hablar un rato,0,,209,0.37886230665844606
@LuisFer75459615,COLOMBIA,2020-04-11 01:37:05,https://t.co/TE9xaxlRgs,0,,273,0.3573939275066913
@wsadid66,MEDELLIN,2020-04-11 01:37:06,#COVID19 LATINOAMERICA #Coronavirus 10/04/2020  🇪🇨 Ecuador reporta 2196 casos nuevos en un día. https://t.co/4Wpc3px5aa,0,,648,0.01745577951289884
@itsthetavo,COLOMBIA,2020-04-11 01:37:06,"Yo como que voy a pagar mi suscripción a Origin, este encierro necesita de FIFA.",0,,895,0.01053452716216868
@EnriqueDaza8,VALLEDUPAR,2020-04-11 01:37:06,"Si solo para esta en época de pandemia se aplicará la pena de muerte a los que se roben las ayudas sociales, el resultado seria qué habrían más muertos por ladrones que por Coronavirus.  A Colombia no la mata el hambre, la mata la corrupción.",0,,353,0.03260683207031803
@gdjorgee22,BOGOTA,2020-04-11 01:37:08,"#NoLeCreoAPetro  puro show barato creado por su amigo el narco novelero, el 13 regresa con registros medicos falsos, todo esto lo hace para evitar la sancion por volarse durante la cuarentena.",0,,2019,0.009669709406661507
@isnardoalvarez,BOGOTA,2020-04-11 01:37:09,"""La pandemia del coronavirus nos ha despertado abruptamente del delirio de omnipotencia. Este virus nos recuerda que somos mortales"": palabras del padre Raniero Cantalamessa en la conmemoración de la Pasión de Cristo (primera parte)  En vivo -&gt; https://t.co/yqNEZK7rZ3 https://t.co/eLtgATpqPJ",0,,147,0.6827458638023741
@mariaangielr,QUINDIO,2020-04-11 01:37:09,@AndersonChaura @juliangiraldom Que lindisss que tiernos,0,,120,0.0683839999002289
@elayala16,PASTO,2020-04-11 01:37:09,Me llegó por WhatsApp: Salario básico de profesionales en batalla: Médico: 2.400.000 Enfermera Jefe: 1.400.000 Terapista Respiratoria: 1.200.000 Aux. Enfermería: 1.050.000 Total: 6.050.000 Congresistas acostados en cuarentena: 34.500.000 Diferencia: 28.450.000 Hacerlo circular,0,,6,0.00016686537910601284
@marantoniaserna,COLOMBIA,2020-04-11 01:37:10,"@IngenieroCrush Gracias, pero vos no me gustas.",0,,5407,0.27827019417157123
@adrii_m_,BOGOTA,2020-04-11 01:37:11,#HiloTime: Atención a esto. ¿China miente sobre el COVID-19 y la fecha de inicio del virus? Distintos medios estadounidenses están haciendo una grave denuncia que no deja bien parado al gigante asiático e incluso a la Organización Mundial de la Salud. Abro hilo para contarles: https://t.co/hbxkHDEqz0,0,,844,0.03782017230414664
@telarfarma,VILLETA,2020-04-11 01:37:12,"Sencillo #QuedateEnCasa cuando no sea posible, manten la distancia. https://t.co/X6Jzf1JMFy",0,,503,0.3929797064462565
@Pacientesco,BOGOTA,2020-04-11 01:37:12,"Ella tiene que ver morir su  padre PQ LA EPS indigena PIJAOS no entrega el tratamiento del paciente, @AdresCol Feliz entregando dinero sin control, @Supersalud 000 gestión, @MinSaludCol en modo silencio @Gestarsalud que agrupa a las EPS en silencio",0,,8464,0.035428236756951115
@hgonzalezmlegal,BOGOTA,2020-04-11 01:37:12,@olbarandrade Aunque no abre,0,,698,0.5379861887971861
@berotex,MEDELLIN,2020-04-11 01:37:14,"Nadie debería alegrarse por la enfermedad de otro, por más enemistad, confrontación o discrepancias que haya. Menos en estos tiempos de pandemia en los que todos somos “presa fácil” para el Coronavirus. ¡Recupérate @petrogustavo! (A.D.L.E)",0,,660,0.2070944932090602
@zoloyrry,BOGOTA,2020-04-11 01:37:15,"Empresas de Diferentes Países retiran su producción de China rechazando el virus comunista. Estoy de acuerdo, China debe ser Sancionado con medidas Drásticas por su negligencia y mal manejo que le dió a este Virus. https://t.co/1jwMvWROIV",0,,891,0.004153104373459756
@gdjorgee22,BOGOTA,2020-04-11 01:37:15,@pe_cacas @0000osd petrogustavo esto es un libreto de @GustavoBolivar ????? les pasa como el cuento del pastorcito mentiroso.......,0,,2019,0.002415244077366246
@TomasMunozF,BARRANQUILLA,2020-04-11 01:37:15,Por mucho Coronavirus y pandemia que allá no voy a dejar pasar esta semana santa si probar mis ricos dulces 😍😍🤤🤤 en Conjunto Residencial Puerto Millo https://t.co/lFYwZNRtPs,0,"{'type': 'Point', 'coordinates': [-74.8011, 10.9176]}",123,0.951288743578403
@oskar_jav,BARRANQUILLA,2020-04-11 01:37:19,"@noticiasyabq Rechazan. Que se note el rechazo. Tachenlo, rayenlo, dañenlo",0,,262,0.10250293724654717
@LaFonoaudioloca,MEDELLIN,2020-04-11 01:37:20,@corisinmiedo Seguro que si jajajaja,0,,1105,0.38331282777940134
@MaxiazOficial,MEDELLIN,2020-04-11 01:37:21,"Mañana conectados desde mi perfil en Facebook/Maxiaz Jose @maxiazoficial un ""Live"" y la importancia de la imagen para artistas y personajes públicos... Ahí nos vemos !. #yomequedoencasa #StayHome https://t.co/lBhCgkkDsa",0,,2200,0.6136205224231993
@vdd_2,MEDELLIN,2020-04-11 01:37:22,Has que tu cuarentena sea más llevadera. Inscríbete al torneo de @MasterTorneo y lucha por la gloria. CUPOS LIMITADOS. Toda la información por DM https://t.co/Hfwi4rSt1g,0,,35,0.32911530972843667
@LauraP2666,MANIZALES,2020-04-11 01:37:23,Y los que se quieran reír un buen rato con @JoseOrdonezJr y a la vez apoyar una excelente causa @savechcolombia aquí está el link #ChistesOrdoñez https://t.co/0wgm93Qw8n,0,,28,0.3482993273817569
@gustavomartinz,COLOMBIA,2020-04-11 01:37:24,Los bailarines!!!! #DragRace12 🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤💖,0,,489,0.541333260777616
@zpulidop,BOGOTA,2020-04-11 01:37:24,"Soy covid 19 positivo, me tomé el examen nuevamente porque ayer cumplía mi cuarentena de 14 días desde que me tomé mi primer examen y sigo estando positiva. 19 días después de que empecé con los sintomas. Este virus dura más de lo que se cree, cuidense mucho porfavor! 🙏🏽",0,,291,0.012900016494557277
@oficialvanegas,TULUA,2020-04-11 01:37:25,Reflexión.....#COVIDー19 #QuedateEnCasa https://t.co/wcQZG0Q35M,0,,627,0.5513099958394718
@andress19425713,BOGOTA,2020-04-11 01:37:25,#HazTuParte. Lo poco de muchos es Suficiente. Hoy en campaña de ayuda a familias vulnerables durante la cuarentena @IglesiaMCI https://t.co/CqrPm4cRQq,0,,41,0.33321647441637225
@cokiegig88,MEDELLIN,2020-04-11 01:37:25,"Papua New Guinea Begitu tau wabah covid19, langsung menutup total semua akses masuk negaranya.. hampir bersamaan ketika indonesia lagi promosi pariwisata .. https://t.co/rXAVSa78C0",0,,1665,0.00012481286303821096
@MeloEscobar,CALI,2020-04-11 01:37:25,Dia ??? de la cuarentena.... @SoyAndresParra #Netflix https://t.co/UZfNtzS74b,0,,219,0.20318714332820215
@Dany_Markes,BOGOTA,2020-04-11 01:37:26,#QuedateEnCasa #StayHome https://t.co/9jd1ZZecOE,0,,654,0.3573939275066913
@nandopg15,MANIZALES,2020-04-11 01:37:28,Confirmen si el colchón de su cama ya tiene la horma del cuerpo de tanto uso en esta cuarentena?,0,,25,0.03456695796741028
@ferno2008,COLOMBIA,2020-04-11 01:37:31,@josetorohardy Gravísimo y más ahora en época de pandemia.,0,,1623,0.10754049853279668
@Diego96_Armando,PAMPLONA,2020-04-11 01:37:32,Carla Giraldo (@Carlagiraldoq) se destapó y contó algunos secretos en esta cuarentena https://t.co/yExagzr7CU https://t.co/6V4BPTOH7w,0,,543,0.23125942172248048
@gdjorgee22,BOGOTA,2020-04-11 01:37:32,petrogustavo esto es un libreto de @GustavoBolivar ????? les pasa como el cuento del pastorcito mentiroso.......  #NoLeCreoaPetro,0,,2019,0.007506783317135545
@andress19425713,BOGOTA,2020-04-11 01:37:33,"Entrega de ayudas en la cuarentena, hoy nos unimos a la campaña #Haztuparte llevando consuelo y un mensaje de esperanza a familias de la localidad. #GraciasMCI @MCIusme @IglesiaMCI https://t.co/rLKdEm419t",0,,41,0.17099435628781787
@Comin0,BOGOTA,2020-04-11 01:37:34,"But you won, what you talking about.",0,,12104,0.02562320869917713
@carlosduartee__,SABANETA,2020-04-11 01:37:35,@lcaceresb_ Usted lo que está es crujiente jajajajaja,0,,38,0.15884843670013585
@Jpleon__12,BOGOTA,2020-04-11 01:37:36,"Le agradezco a Dios haberme graduado el año pasado, no se que hubiera sido de mi genio de mierda haciendo el proyecto de grado en esta cuarentena. Hubiera dicho cosas de las que me podría arrepentir xddd",0,,166,0.048211760829078076
@fremont1963,JAMUNDI,2020-04-11 01:37:38,"@juli_sinfiltro Lo mejor para ud , admirada dama. https://t.co/MVhuKGsQzI",0,,317,0.7523343076344707
@Napoleo00594410,VILLAVICENCIO,2020-04-11 01:37:41,Bogotá 1121 contagiados.  Requerimos respuestas y soluciones señora @ClaudiaLopez  Militarización de localidades y ser más drásticos en exigir que se cumpla la cuarentena. Muchas cosas  está haciendo mal para que tengamos este nivel alto de contagios. https://t.co/XVJKGKacV3,0,,1167,0.045908675661813884
@Gabriel01931343,BOGOTA,2020-04-11 01:37:41,@Maurforl @SerbuloT @vahiaa No hay q creerles ni cuando dicen la verdad.,0,,4169,0.06838300507994938
@TefiAlbornoz,BOGOTA,2020-04-11 01:37:41,"Si hace un mes hubiera imaginado lo que se venía, habría dado más besos, más abrazos, más cariño, probablemente con un poco de ansiedad, con temor la separación.   Estoy a dos días de cumplir un mes en cuarentena. ¿A qué hora?",0,,5509,0.39452259025578057
@Oskar_Diego,COLOMBIA,2020-04-11 01:37:43,"¿Cómo está el mambo @malcolm_sv, @FunesCartagena y @AlexandraFMLN crearon una red de trolls y bots para atacar al presidente, a Gabriela y hasta la bebé en plena pandemia?  Qué bajeros, qué asco.",0,,227,0.005003729397441711
@juantdec,COLOMBIA,2020-04-11 01:37:43,Gobierno revisará flexibilizar reglas de cuarentena para domiciliarios https://t.co/JYmFc3WCmD,0,,21,0.004293313681766529
@dvdsanchez10,MEDELLIN,2020-04-11 01:37:43,#Hardwork https://t.co/v2eYDVf2Mj,0,,19,0.3573939275066913
@Valcarmona18,MEDELLIN,2020-04-11 01:37:44,Semana Santa Normal / Semana Santa en Cuarentena. https://t.co/jqrVVJzlgn,0,,36,0.5189765389321531
@indioaleman,CUCUTA,2020-04-11 01:37:44,"#10abr | En el municipio Cárdenas del #Tachira una familia fue puesta en #cuarentena tras dar positivo al test rápido. ""Se prohíbe salir y recibir visitas"", dice el papel puesto en la entrada de la vivienda.#ATENCION https://t.co/vJkHROfHil",0,,188,0.05896736605524844
@JeffBarrero,BARRANQUILLA,2020-04-11 01:37:45,No es Solo que le den de alta a los Infectados... Es El Posible Rebrote...!!! #COVID__19  #QuedateEnCasa  @OPSOMS_Col,0,,232,0.17844980497102808
@LauryOrtiz1D,BOGOTA,2020-04-11 01:37:45,"Soy yo, o en cuarentena hay más arrechera de lo normal? Jahsja",0,,1347,0.13479090421810752
@EmancipacionObr,COLOMBIA,2020-04-11 01:37:46,"El saqueo a Citgo, la intimidación contra empresas proveedoras de PDVSA y el bloqueo naval camuflado de sanciones para obstaculizar el comercio petrolero, ha precipitado la escasez de combustible. Afecta el transporte de alimentos/medicinas en plena pandemia. Se llama genocidio.",0,,330,0.0008595172270346638
@Madame_Kaiser,MEDELLIN,2020-04-11 01:37:46,@LuisCadir Me quieres decir que solo por ser directa pierdo el encanto? Too bad 💀,0,,871,0.15042522885626214
@The_Absurdo,MEDELLIN,2020-04-11 01:37:46,#HiloTime: Atención a esto. ¿China miente sobre el COVID-19 y la fecha de inicio del virus? Distintos medios estadounidenses están haciendo una grave denuncia que no deja bien parado al gigante asiático e incluso a la Organización Mundial de la Salud. Abro hilo para contarles: https://t.co/hbxkHDEqz0,0,,563,0.03782017230414664
@edwinrodri85,BOGOTA,2020-04-11 01:37:46,Sacerdote y feligreses celebraron misa pese a la cuarentena en Pasto. El acto provocó sorpresa en medio del incremento de casos de coronavirus en Nariño. 🤔😔 https://t.co/SdKZkcj7dz https://t.co/NAakVdsxno,0,,135,0.4854229543407832
@indignada2016,COLOMBIA,2020-04-11 01:37:46,😂😂😂😂😂😂,0,,16053,0.541333260777616
